jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote,workplaceType
https://www.linkedin.com/jobs/view/3213545428/,3213545428,Co-operators,https://www.linkedin.com/company/15510/,Business Intelligence Analyst,https://media-exp1.licdn.com/dms/image/C560BAQGvTOpORPdyDw/company-logo_100_100/0/1657121733085?e=1668038400&v=beta&t=SlvU4Ie9TQ0OYEmsQMBQgS1T2Mr8KQE0ldjZLGDz1Co,"Guelph, ON",2 alumni work here,2022-08-09,false,false,0,https://www.linkedin.com/jobs/view/3213545428/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.346Z,,
https://www.linkedin.com/jobs/view/3209376618/,3209376618,OPB (Ontario Pension Board),https://www.linkedin.com/company/521252/,Employer Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHmvF3bxjXEuw/company-logo_100_100/0/1656620874205?e=1668038400&v=beta&t=SpidMSDjrReoI65SqrwkQNcEuO1mZH2Y7If1_B5SELw,"Toronto, ON",Your profile matches this job,2022-08-08,false,false,0,https://www.linkedin.com/jobs/view/3209376618/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.346Z,,
https://www.linkedin.com/jobs/view/3213746183/,3213746183,Square,https://www.linkedin.com/company/675562/,"Talent Data Analyst, Square",https://media-exp1.licdn.com/dms/image/C4E0BAQHikN6EXPd23Q/company-logo_100_100/0/1595359131127?e=1668038400&v=beta&t=PfAveHaMXa2oMAgBnrlyUM2vw1KVQv0-8ioWtbd3odM,"Vancouver, BC",Actively recruiting,2022-08-09,false,false,0,https://www.linkedin.com/jobs/view/3213746183/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.346Z,,
https://www.linkedin.com/jobs/view/3205293129/,3205293129,DarkVision Technologies Inc.,https://www.linkedin.com/company/3671883/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQFoX5ILXahPfw/company-logo_100_100/0/1619109203698?e=1668038400&v=beta&t=NkNEYX2JCxXb70ux5biitMt37VZZ_IIHgn_R3MAVkAA,"North Vancouver, BC",Your profile matches this job,2022-08-09,false,false,0,https://www.linkedin.com/jobs/view/3205293129/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.347Z,,
https://www.linkedin.com/jobs/view/3212292908/,3212292908,Treasury Board Secretariat | Secrétariat du Conseil du Trésor,https://www.linkedin.com/company/16236980/,Technical Audit Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQH85PQRnAL5Ww/company-logo_100_100/0/1625242213425?e=1668038400&v=beta&t=g4nucGUtUq9DmDwLxdyKkA7a_fVDUBQwkKXVPCItOFw,"St. Catharines, ON",Actively recruiting,,false,true,4,https://www.linkedin.com/jobs/view/3212292908/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:23.347Z,,
https://www.linkedin.com/jobs/view/3203731148/,3203731148,Appen,https://www.linkedin.com/company/2073870/,Data Collection for Arabic Fluency in Canada | Freelance,https://media-exp1.licdn.com/dms/image/C560BAQHUHJih-Ly1ug/company-logo_100_100/0/1587035438283?e=1668038400&v=beta&t=nrQ4cTbPxNg0a2dc_ETBwlHS_KZWyq0Y-zusopgFg7c,"Vaughan, ON",Actively recruiting,,false,true,2,https://www.linkedin.com/jobs/view/3203731148/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,true,
https://www.linkedin.com/jobs/view/3213542314/,3213542314,Co-operators,https://www.linkedin.com/company/15510/,Business Intelligence Consultant,https://media-exp1.licdn.com/dms/image/C560BAQGvTOpORPdyDw/company-logo_100_100/0/1657121733085?e=1668038400&v=beta&t=SlvU4Ie9TQ0OYEmsQMBQgS1T2Mr8KQE0ldjZLGDz1Co,Canada,2 alumni work here,,false,true,0,https://www.linkedin.com/jobs/view/3213542314/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,true,
https://www.linkedin.com/jobs/view/3212380260/,3212380260,Ontario Health | Santé Ontario,https://www.linkedin.com/company/52137675/,"Analyst, Measurement",https://media-exp1.licdn.com/dms/image/C4E0BAQFcg57ZHv5xog/company-logo_100_100/0/1646325247341?e=1668038400&v=beta&t=snAqwX_gyCT95IPb5GYKLPneclGcCooRASI6GQeYfiE,"Ontario, Canada",Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3212380260/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,true,
https://www.linkedin.com/jobs/view/3205212207/,3205212207,ICBC (Insurance Corporation of British Columbia),https://www.linkedin.com/company/164266/,Supplier Analytics Consultant,https://media-exp1.licdn.com/dms/image/C560BAQGDdP5hhEmlxQ/company-logo_100_100/0/1657135636144?e=1668038400&v=beta&t=AHVbUeY7vdn0-9zBh3QCDF2XgBgdsP-xBicv6wU2AhY,"North Vancouver, BC",1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3205212207/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,
https://www.linkedin.com/jobs/view/3211141055/,3211141055,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Toronto, ON",Actively recruiting,2022-08-09,false,false,0,https://www.linkedin.com/jobs/view/3211141055/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,
https://www.linkedin.com/jobs/view/3211139193/,3211139193,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1668038400&v=beta&t=gQonyqbVMV8CAFIMoES-FfvQcOzglx0pSV10DB1Zgqg,"Vancouver, BC",Actively recruiting,2022-08-09,false,false,0,https://www.linkedin.com/jobs/view/3211139193/,https://www.linkedin.com/jobs/search/?currentJobId=3210016323&f_TPR=r604800&geoId=101174742&keywords=data%20analyst&location=Canada&refresh=true,Jobs,2022-08-10T04:52:28.592Z,,
