jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/3282032075/,3282032075,Reitmans Canada Ltée/Ltd,https://www.linkedin.com/company/17012/,"Fashion Associate, Penningtons Prince Albert",https://media-exp1.licdn.com/dms/image/C4E0BAQE-WB91-YwIJQ/company-logo_100_100/0/1597780831343?e=1672272000&v=beta&t=NSNhtlCs4SMNeir_tW77zD8MYro-rB-aVzWgKdspUgk,"Prince Albert, SK",On-site,,,true,true,2,https://www.linkedin.com/jobs/view/3282032075/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3165585095/,3165585095,Dentsply Sirona,https://www.linkedin.com/company/163416/,Tirocinante Customer Service,https://media-exp1.licdn.com/dms/image/C4E0BAQFWZbm1h7NaCQ/company-logo_100_100/0/1659707065717?e=1672272000&v=beta&t=QFJSCYOZ4SCmIPS1c3flxxuVsRRwWPAngiU5RDnEdCU,"Moose Mountain 63, Saskatchewan, Canada",On-site,Actively recruiting,,false,true,6,https://www.linkedin.com/jobs/view/3165585095/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3288801982/,3288801982,Walmart Canada,https://www.linkedin.com/company/1559771/,(CAN) CAP 2 Associate,https://media-exp1.licdn.com/dms/image/C560BAQHs5FN9hz6seQ/company-logo_100_100/0/1654192382941?e=1672272000&v=beta&t=nrEhFCaUo-ZcuTBHW00LzKR_Nx9ZyHggpWzxxzvRIh0,"Kindersley, SK",On-site,1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3288801982/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3063977957/,3063977957,Affirm,https://www.linkedin.com/company/2963249/,Sr Pricing Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEHSbORvS_jKg/company-logo_100_100/0/1621438393350?e=1672272000&v=beta&t=ca1-GkBNuysfyltJMNPGgO_1SO8gUHzmFNfIbmZgj40,"Saskatoon, SK",Remote,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3063977957/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,true
https://www.linkedin.com/jobs/view/3287577720/,3287577720,Wajax,https://www.linkedin.com/company/5402577/,Master Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEv8RsIBfuOzw/company-logo_100_100/0/1519903108507?e=1672272000&v=beta&t=Li_a4UkJUExpI7GuXytaaZzJiYwaYKsTCBXLJRtkkY0,"Saskatoon, SK",,Actively recruiting,2022-09-27,false,false,0,https://www.linkedin.com/jobs/view/3287577720/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3290095863/,3290095863,Creekside Collectibles,https://www.linkedin.com/company/6098543/,WFH REMOTE DATA ANALYST,,"Saskatoon, SK",Remote,,2022-09-27,false,false,0,https://www.linkedin.com/jobs/view/3290095863/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,true
https://www.linkedin.com/jobs/view/3253599315/,3253599315,Federated Co-operatives Limited,https://www.linkedin.com/company/1392680/,"Programmer Analyst, Service Desk (temporary, up to 12 months)",https://media-exp1.licdn.com/dms/image/C560BAQHqr1tm_T3OYA/company-logo_100_100/0/1657210104711?e=1672272000&v=beta&t=tgiLGxsJMhODxtJLNyCr86U0IdwULg54F31FSBgYza0,"Regina, SK",On-site,1 connection works here,,false,true,17,https://www.linkedin.com/jobs/view/3253599315/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3271042527/,3271042527,Victoria's Secret,https://www.linkedin.com/company/2251/,Seasonal Associate-Midtown,https://media-exp1.licdn.com/dms/image/C4E0BAQGnxDYHqXzMbw/company-logo_100_100/0/1642797422330?e=1672272000&v=beta&t=_eleDAyfmXWaj9aWThPenwnobm1Rd54Q_sJcBaKzzPs,"Saskatoon, SK",On-site,Actively recruiting,,false,true,5,https://www.linkedin.com/jobs/view/3271042527/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.480Z,
https://www.linkedin.com/jobs/view/3279881445/,3279881445,3sHealth,https://www.linkedin.com/company/28536317/,Analyst (Provincial Contracting),https://media-exp1.licdn.com/dms/image/C4D0BAQFMow9qk6OIBg/company-logo_100_100/0/1569864714172?e=1672272000&v=beta&t=Q_7y7_NVBzviAlK0gC5iDK8u-9QBTOsvnyjELMU_3c0,"Regina, SK",On-site,Top applicant,,false,true,21,https://www.linkedin.com/jobs/view/3279881445/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3243269324/,3243269324,Saskatchewan Blue Cross,https://www.linkedin.com/company/528793/,Workflow Developer,https://media-exp1.licdn.com/dms/image/C4E0BAQHpssfSKGHzDA/company-logo_100_100/0/1540589057155?e=1672272000&v=beta&t=MJgK_qSvRG-DCrikUeYKwQ4mbejK3SROgaMURKdY0t0,"Saskatoon, SK",Hybrid,,,false,true,22,https://www.linkedin.com/jobs/view/3243269324/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3258430084/,3258430084,SaskTel,https://www.linkedin.com/company/11188/,Accountant (Systems Analyst),https://media-exp1.licdn.com/dms/image/C560BAQGW0-eMdaU_sQ/company-logo_100_100/0/1542726547634?e=1672272000&v=beta&t=wndleEclwFQO4OG0oHRJ3AD9raTbTUkKJ1iplcw1SsY,"Regina, SK",On-site,Top applicant,,false,true,15,https://www.linkedin.com/jobs/view/3258430084/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3290099613/,3290099613,Creekside Collectibles,https://www.linkedin.com/company/6098543/,WFH REMOTE DATA ANALYST,,"Prince Albert, SK",Remote,,2022-09-27,false,false,0,https://www.linkedin.com/jobs/view/3290099613/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,true
https://www.linkedin.com/jobs/view/3240947980/,3240947980,Deloitte,https://www.linkedin.com/company/1038/,"Analyst/Senior Tax Analyst, Business Tax - Saskatoon",https://media-exp1.licdn.com/dms/image/C560BAQGNtpblgQpJoQ/company-logo_100_100/0/1662120927694?e=1672272000&v=beta&t=SGBwYtXqIIiMIo_CxiZymvpv-WySeNn6VcviH42obIY,"Saskatoon, SK",,1 connection works here,,false,true,9,https://www.linkedin.com/jobs/view/3240947980/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3276300453/,3276300453,Conexus Credit Union,https://www.linkedin.com/company/413036/,"Manager, Data Engineering",https://media-exp1.licdn.com/dms/image/C4D0BAQG9RyD0dDYqNA/company-logo_100_100/0/1519918516241?e=1672272000&v=beta&t=iW-_er5aPiT_o8jY2Xa7URFMNddYcwFhNN-ucTj7OE0,"Regina, SK",On-site,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3276300453/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3239145390/,3239145390,Coast Swift Current Hotel,https://www.linkedin.com/company/56182276/,Full Cycle Bookkeeper,,"Swift Current, SK",On-site,Top applicant,,true,true,0,https://www.linkedin.com/jobs/view/3239145390/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3234571225/,3234571225,EVRAZ North America,https://www.linkedin.com/company/782337/,Operational Excellence Analyst,https://media-exp1.licdn.com/dms/image/C510BAQHWOw4fql95Qw/company-logo_100_100/0/1519895863092?e=1672272000&v=beta&t=Q4JFYlKHrH9VWCfw6vuRDeFRfpFR4stpe0l_BAsN_o0,"Regina, SK",,1 alum works here,,false,true,22,https://www.linkedin.com/jobs/view/3234571225/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3223639259/,3223639259,CGI,https://www.linkedin.com/company/1415/,Executive Assistant,https://media-exp1.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1672272000&v=beta&t=QLtZKz_BoFpFcnQ7rzU6A-S776lzS9yz6YIB-r1DMgI,"Regina, SK",On-site,1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3223639259/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3277189082/,3277189082,Crossover for Work,https://www.linkedin.com/company/9308035/,"Data Analyst, Trilogy (Remote) - $100,000/year USD",https://media-exp1.licdn.com/dms/image/C4E0BAQG8bdX5sQ24KQ/company-logo_100_100/0/1620025336126?e=1672272000&v=beta&t=wZtwvoY71lP9YOi6bBqX-jt0CigHvFrBGyhkosfeF8w,"Saskatchewan, Canada",Remote,Actively recruiting,2022-09-26,true,false,0,https://www.linkedin.com/jobs/view/3277189082/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,true
https://www.linkedin.com/jobs/view/3283911231/,3283911231,Empire Life,https://www.linkedin.com/company/1356397/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQFqU5nFGI62-Q/company-logo_100_100/0/1519901625980?e=1672272000&v=beta&t=HRjphC_IfSqSgQP5gnyLb44FSNVTGnXQNY2rioE7PnQ,Canada,Remote,Top applicant,2022-09-23,true,false,0,https://www.linkedin.com/jobs/view/3283911231/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,true
https://www.linkedin.com/jobs/view/3284500642/,3284500642,The Mosaic Company,https://www.linkedin.com/company/209610/,Capital Engineer Superintendent,https://media-exp1.licdn.com/dms/image/C560BAQHMV1GdO_3MRA/company-logo_100_100/0/1567549314146?e=1672272000&v=beta&t=ksr7QejJy6j2IxI-dDN7SeL0xqTQrxRZ4F9kE3Fy3rI,"Esterhazy, SK",,,,false,true,0,https://www.linkedin.com/jobs/view/3284500642/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3268288780/,3268288780,Affinity,https://www.linkedin.com/company/4822810/,Oracle Fusion Application Support (REMOTE),https://media-exp1.licdn.com/dms/image/C560BAQH4ZXu2bW-FHw/company-logo_100_100/0/1656700989051?e=1672272000&v=beta&t=bHxrRrDHNnVUS4m_4gs3n9SnvMwyAuJ1RAJU4rMDvMs,"Saskatoon, SK",Remote,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3268288780/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,true
https://www.linkedin.com/jobs/view/3273219216/,3273219216,Water Security Agency,https://www.linkedin.com/company/2603595/,Engineer,https://media-exp1.licdn.com/dms/image/C560BAQEX3nn27IJoqA/company-logo_100_100/0/1519875911342?e=1672272000&v=beta&t=ZGPoUHUnFnsuJu0nv8SEU-TQUCHVtwrAD2QEnEnvZNI,"Moose Jaw, SK",On-site,Top applicant,,false,true,21,https://www.linkedin.com/jobs/view/3273219216/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3269567333/,3269567333,SGI,https://www.linkedin.com/company/697190/,Arbitration & Valuation Specialist,https://media-exp1.licdn.com/dms/image/C4D0BAQEdo24qxTKwqg/company-logo_100_100/0/1656599463711?e=1672272000&v=beta&t=sSAm2d1izKvuWbjK9bpfddKL8VKth5-o6CdJrWQs-Ns,"Regina, SK",On-site,1 alum works here,,false,true,1,https://www.linkedin.com/jobs/view/3269567333/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3265568827/,3265568827,Aplin,https://www.linkedin.com/company/19455/,"Financial Systems, Planning and Analysis",https://media-exp1.licdn.com/dms/image/C4E0BAQH_OvZnsCn7_w/company-logo_100_100/0/1519856065224?e=1672272000&v=beta&t=1kZavre7FMEJYgUhlkT0bIbGe8FSX9Y-K1jSYvyo-zQ,"Regina, SK",On-site,Top applicant,,true,true,0,https://www.linkedin.com/jobs/view/3265568827/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:32.481Z,
https://www.linkedin.com/jobs/view/3279513004/,3279513004,Reitmans Canada Ltée/Ltd,https://www.linkedin.com/company/17012/,"Fashion Associate, Reitmans, Lawson Heights",https://media-exp1.licdn.com/dms/image/C4E0BAQE-WB91-YwIJQ/company-logo_100_100/0/1597780831343?e=1672272000&v=beta&t=NSNhtlCs4SMNeir_tW77zD8MYro-rB-aVzWgKdspUgk,"Saskatoon, SK",On-site,,,true,true,1,https://www.linkedin.com/jobs/view/3279513004/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.745Z,
https://www.linkedin.com/jobs/view/3266865991/,3266865991,Walmart Canada,https://www.linkedin.com/company/1559771/,(CAN) Over-the-Counter Associate,https://media-exp1.licdn.com/dms/image/C560BAQHs5FN9hz6seQ/company-logo_100_100/0/1654192382941?e=1672272000&v=beta&t=nrEhFCaUo-ZcuTBHW00LzKR_Nx9ZyHggpWzxxzvRIh0,"Regina, SK",On-site,1 connection works here,,false,true,1,https://www.linkedin.com/jobs/view/3266865991/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.745Z,
https://www.linkedin.com/jobs/view/3223232126/,3223232126,Affirm,https://www.linkedin.com/company/2963249/,Sr. Operations Planning Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEHSbORvS_jKg/company-logo_100_100/0/1621438393350?e=1672272000&v=beta&t=ca1-GkBNuysfyltJMNPGgO_1SO8gUHzmFNfIbmZgj40,"Regina, SK",Remote,Actively recruiting,,false,true,15,https://www.linkedin.com/jobs/view/3223232126/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.745Z,true
https://www.linkedin.com/jobs/view/3286108058/,3286108058,CGI,https://www.linkedin.com/company/1415/,Analytics Architect,https://media-exp1.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1672272000&v=beta&t=QLtZKz_BoFpFcnQ7rzU6A-S776lzS9yz6YIB-r1DMgI,"Regina, SK",On-site,1 connection works here,,false,true,2,https://www.linkedin.com/jobs/view/3286108058/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.745Z,
https://www.linkedin.com/jobs/view/3237711570/,3237711570,Versapay,https://www.linkedin.com/company/313431/,Lead Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQH_EIbADYlKLA/company-logo_100_100/0/1603199294757?e=1672272000&v=beta&t=Sy8nwtcNYKVvFbEweKyu9mrbMno_rxMYDWSeGG65oiE,Canada,Remote,Actively recruiting,2022-08-01,true,false,0,https://www.linkedin.com/jobs/view/3237711570/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
https://www.linkedin.com/jobs/view/3278079357/,3278079357,Federated Co-operatives Limited,https://www.linkedin.com/company/1392680/,Finance Business and Payment Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHqr1tm_T3OYA/company-logo_100_100/0/1657210104711?e=1672272000&v=beta&t=tgiLGxsJMhODxtJLNyCr86U0IdwULg54F31FSBgYza0,"Saskatoon, SK",On-site,1 connection works here,,false,true,21,https://www.linkedin.com/jobs/view/3278079357/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3284259582/,3284259582,UPS,https://www.linkedin.com/company/1523/,Morning Package Center Associate,https://media-exp1.licdn.com/dms/image/C4D0BAQFX6tdg3bkrBQ/company-logo_100_100/0/1603377470388?e=1672272000&v=beta&t=9WVaVPlkVwhLbL4UCYfNw8AFzin6SyztJWYxDI3eRk0,"Saskatoon, SK",On-site,Actively recruiting,,false,true,2,https://www.linkedin.com/jobs/view/3284259582/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3269567332/,3269567332,SGI,https://www.linkedin.com/company/697190/,Arbitration & Valuation Specialist,https://media-exp1.licdn.com/dms/image/C4D0BAQEdo24qxTKwqg/company-logo_100_100/0/1656599463711?e=1672272000&v=beta&t=sSAm2d1izKvuWbjK9bpfddKL8VKth5-o6CdJrWQs-Ns,"Regina, SK",On-site,1 alum works here,,false,true,1,https://www.linkedin.com/jobs/view/3269567332/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3281958657/,3281958657,The Mosaic Company,https://www.linkedin.com/company/209610/,Chemical Engineer Co-Op/Intern,https://media-exp1.licdn.com/dms/image/C560BAQHMV1GdO_3MRA/company-logo_100_100/0/1567549314146?e=1672272000&v=beta&t=ksr7QejJy6j2IxI-dDN7SeL0xqTQrxRZ4F9kE3Fy3rI,"Esterhazy, SK",On-site,,,false,true,7,https://www.linkedin.com/jobs/view/3281958657/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3252832707/,3252832707,Viterra North America,https://www.linkedin.com/company/339774/,Agribusiness Associate,https://media-exp1.licdn.com/dms/image/C560BAQGZlBTLWX7pkw/company-logo_100_100/0/1606838752768?e=1672272000&v=beta&t=yK8vxuo2VPzJ6bF-7P5t7-znEFLCe0MFMHcgPYkVbRU,"Regina, SK",On-site,Top applicant,,false,true,0,https://www.linkedin.com/jobs/view/3252832707/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3289744116/,3289744116,Brandt Group of Companies,https://www.linkedin.com/company/1033575/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEOVbB1koY7pA/company-logo_100_100/0/1637619185835?e=1672272000&v=beta&t=hJpXXTx0IWClmkgYuj6OfoUSoUwlHTrHw9A58kI70hw,"Regina, SK",On-site,1 connection works here,2022-09-01,false,false,0,https://www.linkedin.com/jobs/view/3289744116/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3278094644/,3278094644,DigitalOcean,https://www.linkedin.com/company/2601253/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEEZLRowDo6dg/company-logo_100_100/0/1656650246215?e=1672272000&v=beta&t=ld4o2ns5spjpksF3AMyxwWWhm51yPr_da8mQRzL0_XI,NAMER,Remote,,2022-08-27,false,false,0,https://www.linkedin.com/jobs/view/3278094644/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
https://www.linkedin.com/jobs/view/3230478257/,3230478257,Cargill,https://www.linkedin.com/company/2678/,Crop Inputs Associate,https://media-exp1.licdn.com/dms/image/C560BAQEerHzsP6gtVw/company-logo_100_100/0/1568991363595?e=1672272000&v=beta&t=os8-fNBcLyKFmQGBsyEePeBsHOAA_sXWYtEUw2kl4_o,"Clavet, SK",On-site,Top applicant,,false,true,15,https://www.linkedin.com/jobs/view/3230478257/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3283962603/,3283962603,Saskatchewan Workers'​ Compensation Board,https://www.linkedin.com/company/1227080/,Financial Systems Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEfZz7oczdVxg/company-logo_100_100/0/1548705586079?e=1672272000&v=beta&t=yILJx1QND9Kok8C2l80ZuVFhQfrHTmq4SfLVJpa_dtk,"Regina, SK",On-site,1 connection works here,,false,true,7,https://www.linkedin.com/jobs/view/3283962603/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3259470115/,3259470115,Cameco Corporation,https://www.linkedin.com/company/40356/,"Analyst III, Enterprise Data & BI",https://media-exp1.licdn.com/dms/image/C510BAQFGYQv8xk3X8g/company-logo_100_100/0/1519856899208?e=1672272000&v=beta&t=1kCKof2LSQ7f_BEbkgIsxeN9e5oM_eta91twYMTd9h0,"Saskatoon, SK",On-site,1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3259470115/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,
https://www.linkedin.com/jobs/view/3268264422/,3268264422,Zoetis,https://www.linkedin.com/company/2936694/,Improvest Specialist,https://media-exp1.licdn.com/dms/image/C4D0BAQEt-j2WyFxLEg/company-logo_100_100/0/1625142510489?e=1672272000&v=beta&t=qzgNAzyRQzNoPfNo8obaNYo0O42RCwGe4xfI99tAIu8,"Saskatchewan, Canada",Remote,Actively recruiting,,false,true,18,https://www.linkedin.com/jobs/view/3268264422/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
https://www.linkedin.com/jobs/view/3274272340/,3274272340,Sun Life,https://www.linkedin.com/company/4075/,"Product Manager, Pharmaceutical Benefits",https://media-exp1.licdn.com/dms/image/C560BAQFR01qScqQDiA/company-logo_100_100/0/1656961114200?e=1672272000&v=beta&t=rtDf3fpEcjU-oS01op54O5B3KWXtlTFewzFtjRmuwVA,"Saskatoon, SK",Remote,1 connection works here,,false,true,4,https://www.linkedin.com/jobs/view/3274272340/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
https://www.linkedin.com/jobs/view/3196600555/,3196600555,J.D. Power,https://www.linkedin.com/company/164530/,Tableau Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQGjhr2LL29e1Q/company-logo_100_100/0/1606857859591?e=1672272000&v=beta&t=PRnHg8rFoiuMG6g5Y7AgqrU0QGCQ-dPyVukHwB8z45s,Canada,Remote,Actively recruiting,2022-09-15,false,false,0,https://www.linkedin.com/jobs/view/3196600555/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
https://www.linkedin.com/jobs/view/3290300380/,3290300380,Applicantz,https://www.linkedin.com/company/24629/,Marketing Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQFylbfs5CK2fg/company-logo_100_100/0/1549476453922?e=1672272000&v=beta&t=jKxzQXWa9CAgCggzSx31kYK3CwYL_YE4JluNaNoEEXY,Canada,Remote,Actively recruiting,2022-09-27,true,false,0,https://www.linkedin.com/jobs/view/3290300380/,https://www.linkedin.com/jobs/search/?currentJobId=3289841649&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true,Jobs,2022-09-27T11:33:40.746Z,true
