jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/3250348529/,3250348529,Squarepoint Capital,https://www.linkedin.com/company/9218046/,Desk Quant Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQHovZtPQDiUeA/company-logo_100_100/0/1519893881482?e=1678320000&v=beta&t=mPZdrHoMuN7YyaJa1y-T6yYAcEUbXlcLyoFg88aJz6Y,"Montreal, QC",On-site,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3250348529/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3098496665/,3098496665,IAA Canada,https://www.linkedin.com/company/10619419/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQFtvc8Dm-dLcQ/company-logo_100_100/0/1645667825222?e=1678320000&v=beta&t=99W96sNBmbzhfwhUIOgQHt7VTEGy7dZbsALk4yLz-4E,"Mississauga, ON",Hybrid,,,false,true,0,https://www.linkedin.com/jobs/view/3098496665/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3353484549/,3353484549,Canadian Security Intelligence Service (CSIS) | Service canadien du renseignement de sécurité (SCRS),https://www.linkedin.com/company/12599001/,Business Intelligence Specialist,https://media-exp1.licdn.com/dms/image/C4D0BAQEae2-hSs9rPQ/company-logo_100_100/0/1538681258949?e=1678320000&v=beta&t=p941wUqVTUOQI5JUvvmovbMIip23TvB8WsbdEzCGlz4,"Ottawa, ON",Hybrid,,,false,true,0,https://www.linkedin.com/jobs/view/3353484549/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3380087916/,3380087916,Levio,https://www.linkedin.com/company/9284554/,Analyste de données,https://media-exp1.licdn.com/dms/image/C4D0BAQHOM9U2p4xcHw/company-logo_100_100/0/1580311331043?e=1678320000&v=beta&t=VL-nLYoktwYGn4_FDVquGGnbypSGPwul5OfXentMCRM,"Montreal, QC",On-site,Actively recruiting,2022-11-06,false,false,1,https://www.linkedin.com/jobs/view/3380087916/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3364457312/,3364457312,Nortera,https://www.linkedin.com/company/8145866/,Inventory & Customer data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEAaMz-xTnmPg/company-logo_100_100/0/1668104648601?e=1678320000&v=beta&t=gp9JhKkP238-7x8v-8_NiL5fd3l5fDDIjZmjrV7yv0w,"Tecumseh, ON",Hybrid,Your profile matches this job,,true,true,0,https://www.linkedin.com/jobs/view/3364457312/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3374792966/,3374792966,TELUS International,https://www.linkedin.com/company/1258653/,Online Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1678320000&v=beta&t=IFqeTQbmvaieyK1ExcBo-sq255UvIOstblxO9q64YF4,"Longueuil, QC",Remote,1 alum works here,2022-11-24,false,false,0,https://www.linkedin.com/jobs/view/3374792966/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,true
https://www.linkedin.com/jobs/view/3383290353/,3383290353,TD SYNNEX,https://www.linkedin.com/company/74956728/,Data Analyst/Financial Analyst,https://media-exp1.licdn.com/dms/image/C560BAQGvVvFcBHUcEQ/company-logo_100_100/0/1637163146077?e=1678320000&v=beta&t=LhrGMVrerlmRzLzKupzZlHsTZXzXOoMQInLYSwLPK3A,"Toronto, ON",Hybrid,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3383290353/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3375045685/,3375045685,Sobeys,https://www.linkedin.com/company/10447/,Business Intelligence Specialist - EN,https://media-exp1.licdn.com/dms/image/C4E0BAQGdhiQkcB1MKw/company-logo_100_100/0/1519856433297?e=1678320000&v=beta&t=x6LPgvhQt6aNNDOGrUflul6MxtW1MkiPD_U0TwXNwmE,"Montreal, QC",Hybrid,1 connection works here,,false,true,13,https://www.linkedin.com/jobs/view/3375045685/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/2960068068/,2960068068,F5,https://www.linkedin.com/company/4841/,Data Analyst / Fraud/ Subject Matter Expert,https://media-exp1.licdn.com/dms/image/C4D0BAQGNf9LDytWnoA/company-logo_100_100/0/1519856507374?e=1678320000&v=beta&t=MRlcZsGD4OfRS3MCTXgsR0yWqPf4NiTc8svbbO0Pfws,"Ottawa, ON",Remote,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/2960068068/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,true
https://www.linkedin.com/jobs/view/3363122507/,3363122507,Diverse Lynx,https://www.linkedin.com/company/90396/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQGk4XHA-0aydA/company-logo_100_100/0/1553721179130?e=1678320000&v=beta&t=-QwuvaTDH-iHaRiUW0ezfZWvGPPv6a8bc1xiJkuVtrg,"Ottawa, ON",On-site,Actively recruiting,2022-11-16,false,false,0,https://www.linkedin.com/jobs/view/3363122507/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3355811523/,3355811523,Momentum Financial Services Group,https://www.linkedin.com/company/79030151/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQHDGhugq2Wlkw/company-logo_100_100/0/1644288757042?e=1678320000&v=beta&t=dSlywRzEKGYNHQUyJUrf4o4q53Q2BEYDE-zIfoFCSxU,"Toronto, ON",On-site,Actively recruiting,2022-11-15,false,false,0,https://www.linkedin.com/jobs/view/3355811523/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3314494593/,3314494593,Libitzky Property Companies,https://www.linkedin.com/company/5961386/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQFmb9-QaOxzLQ/company-logo_100_100/0/1647987020697?e=1678320000&v=beta&t=JfCSRKdfdBIYhtxGzwwxrZ4enHd0Z4w3zYUJzFJSo-k,Canada,Remote,,2022-09-28,false,false,0,https://www.linkedin.com/jobs/view/3314494593/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,true
https://www.linkedin.com/jobs/view/3385028706/,3385028706,Intact,https://www.linkedin.com/company/316525/,Analyste de données numériques,https://media-exp1.licdn.com/dms/image/C560BAQGj_cFltge3sg/company-logo_100_100/0/1657574418707?e=1678320000&v=beta&t=DiW28eFGjQNNetwIW3PWek1my8ZhvafmNGtErwzG6_4,"Montreal, QC",Hybrid,Actively recruiting,2022-12-03,false,false,0,https://www.linkedin.com/jobs/view/3385028706/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3374797233/,3374797233,TELUS International,https://www.linkedin.com/company/1258653/,Online Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1678320000&v=beta&t=IFqeTQbmvaieyK1ExcBo-sq255UvIOstblxO9q64YF4,"Sherbrooke, QC",Remote,1 alum works here,2022-11-24,false,false,0,https://www.linkedin.com/jobs/view/3374797233/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,true
https://www.linkedin.com/jobs/view/3368319654/,3368319654,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1678320000&v=beta&t=dx_CgcGBBssM8fW2gYklB5713oEflFTmN8cYwZdrzmQ,"Vancouver, BC",,Actively recruiting,2022-11-23,false,false,0,https://www.linkedin.com/jobs/view/3368319654/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3366422535/,3366422535,PCL Construction,https://www.linkedin.com/company/15739/,Procurement Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQFhsal65WA5zg/company-logo_100_100/0/1638546274928?e=1678320000&v=beta&t=Rb-q9zXxXQS4UDpw4J-_cmZlSba_GfPBp8fUL6OgG84,"Edmonton, AB",On-site,Actively recruiting,2022-11-03,false,false,7,https://www.linkedin.com/jobs/view/3366422535/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3380969105/,3380969105,Northland Properties,https://www.linkedin.com/company/4013483/,Data Analyst - Construction,https://media-exp1.licdn.com/dms/image/C560BAQH-IV-sm43M8Q/company-logo_100_100/0/1628636116779?e=1678320000&v=beta&t=HQ25i5rNNVefGsSVFcuwq1J703XCt1B12SeUMbEr3nQ,"Vancouver, BC",On-site,1 connection works here,2022-11-30,false,false,4,https://www.linkedin.com/jobs/view/3380969105/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.081Z,
https://www.linkedin.com/jobs/view/3358677253/,3358677253,goeasy Ltd.,https://www.linkedin.com/company/150856/,Data Analyst,https://media-exp1.licdn.com/dms/image/D560BAQHYWS-9QMNvoQ/company-logo_100_100/0/1663688653698?e=1678320000&v=beta&t=Cv7sBfVF-DieZnaHuGMr4W5X9oVcuaVFU5ARyNo9Iv4,"Mississauga, ON",Hybrid,,2022-11-17,false,false,0,https://www.linkedin.com/jobs/view/3358677253/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:42.082Z,
https://www.linkedin.com/jobs/view/3366992899/,3366992899,Randstad Canada,https://www.linkedin.com/company/351109/,Analyste marketing en données numériques,https://media-exp1.licdn.com/dms/image/C560BAQGG_cW3gLkJKQ/company-logo_100_100/0/1668796871304?e=1678320000&v=beta&t=kFkNoAX9lXyQICozk00kSpA0YesUUZKjn5d--3MT2bk,"Montreal, QC",Remote,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3366992899/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.841Z,true
https://www.linkedin.com/jobs/view/3368322488/,3368322488,Agoda,https://www.linkedin.com/company/66719/,Analyst / Senior Analyst – Business Intelligence & Operations [Bangkok Based],https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1678320000&v=beta&t=dx_CgcGBBssM8fW2gYklB5713oEflFTmN8cYwZdrzmQ,"Greater Montreal, QC",,Actively recruiting,,false,true,1,https://www.linkedin.com/jobs/view/3368322488/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.841Z,
https://www.linkedin.com/jobs/view/3340106039/,3340106039,CGI,https://www.linkedin.com/company/1415/,Data Technical Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1678320000&v=beta&t=gff2HQopERwkkLsU2MRazwIDqwkHJbPu3RVk0B3lRzA,"Halifax, NS",Hybrid,2 connections work here,,false,true,0,https://www.linkedin.com/jobs/view/3340106039/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3365649673/,3365649673,Astek Canada,https://www.linkedin.com/company/5212725/,Image Analyst,https://media-exp1.licdn.com/dms/image/C560BAQE_pIRJm-gczw/company-logo_100_100/0/1519893913129?e=1678320000&v=beta&t=1DLlopgecPCz6JQugtGusvJipsVbYaXoYLXtv7G9y_c,"Mississauga, ON",Remote,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3365649673/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,true
https://www.linkedin.com/jobs/view/3309076488/,3309076488,Caisse de dépôt et placement du Québec (CDPQ),https://www.linkedin.com/company/661323/,"Analyste, Opérations – Données et transactions- FR",https://media-exp1.licdn.com/dms/image/C4D0BAQH9rJpCiVC93g/company-logo_100_100/0/1607110527777?e=1678320000&v=beta&t=kn7ZGahczAsXlmza0Xw3mS0dBiz4tr4TVX8anVoWDx0,"Montreal, QC",,,,false,true,0,https://www.linkedin.com/jobs/view/3309076488/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3350781039/,3350781039,"J.D. Irving, Limited",https://www.linkedin.com/company/59634/,Data Analyst- Finance Transformation,https://media-exp1.licdn.com/dms/image/C4E0BAQH0W_gh_0bEXw/company-logo_100_100/0/1519856648139?e=1678320000&v=beta&t=qDCl1Kkjyv5c6rO_FqxyH3MFNcno5rgZ06IbdtnKhfw,"Saint John, NB",Hybrid,1 alum works here,2022-11-08,false,false,0,https://www.linkedin.com/jobs/view/3350781039/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3375848360/,3375848360,Jones Lang LaSalle,https://www.linkedin.com/company/1440701/,Operational Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEhvRpcwVmZQQ/company-logo_100_100/0/1571200978908?e=1678320000&v=beta&t=OXWeBZS2S-h-AS0bYe49OIiQ_HUuBA3IPtbq65IYVWA,"Toronto, ON",Hybrid,Actively recruiting,2022-11-22,false,false,2,https://www.linkedin.com/jobs/view/3375848360/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3368323414/,3368323414,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1678320000&v=beta&t=dx_CgcGBBssM8fW2gYklB5713oEflFTmN8cYwZdrzmQ,"Greater Montreal, QC",,Actively recruiting,2022-11-23,false,false,12,https://www.linkedin.com/jobs/view/3368323414/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3371334698/,3371334698,Onlia,https://www.linkedin.com/company/10922340/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQGkQXlBRuPXqQ/company-logo_100_100/0/1625491782112?e=1678320000&v=beta&t=VZSAzn3Yc8DiBjFmr8qz1SpQHbTVqPfBc9BUVd_6Zi4,"Toronto, ON",Hybrid,Actively recruiting,2022-11-28,true,false,0,https://www.linkedin.com/jobs/view/3371334698/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3369281348/,3369281348,York Region (The Regional Municipality of York),https://www.linkedin.com/company/342217/,Statistical Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQH8iGmi0hEVLg/company-logo_100_100/0/1523899999964?e=1678320000&v=beta&t=u4RdRDQAYrhlYJPsWJBPV9MClDtVmvmKVaB0Ij98Qbc,"Vaughan, Ontario, Canada",Hybrid,1 connection works here,2022-11-26,false,false,0,https://www.linkedin.com/jobs/view/3369281348/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3374799506/,3374799506,TELUS International,https://www.linkedin.com/company/1258653/,Online Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1678320000&v=beta&t=IFqeTQbmvaieyK1ExcBo-sq255UvIOstblxO9q64YF4,"Halifax, NS",Remote,1 alum works here,2022-11-24,false,false,0,https://www.linkedin.com/jobs/view/3374799506/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,true
https://www.linkedin.com/jobs/view/3368318799/,3368318799,Agoda,https://www.linkedin.com/company/66719/,"Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1678320000&v=beta&t=dx_CgcGBBssM8fW2gYklB5713oEflFTmN8cYwZdrzmQ,"Toronto, ON",,Actively recruiting,2022-11-23,false,false,0,https://www.linkedin.com/jobs/view/3368318799/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3371357359/,3371357359,VTRAC Consulting Corporation (Certified Diversity Co.),https://www.linkedin.com/company/71755/,Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQG5S8FjbVEhTg/company-logo_100_100/0/1668204013478?e=1678320000&v=beta&t=5wFCnqcRFlqpAe7QR9nMKGWExbhY0u0SomxPlHnVMkI,"Scarborough, ON",On-site,1 connection works here,2022-11-17,false,false,2,https://www.linkedin.com/jobs/view/3371357359/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3285576710/,3285576710,Triovest,https://www.linkedin.com/company/77134/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQFSaqU5k54FGg/company-logo_100_100/0/1662665203188?e=1678320000&v=beta&t=67YX3b22L7EEXGVT2DHxClAzgAcjDDFSXJmflglsTHM,"Toronto, ON",Hybrid,,2022-11-21,false,false,0,https://www.linkedin.com/jobs/view/3285576710/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3344804680/,3344804680,Tata Consultancy Services,https://www.linkedin.com/company/1353/,Data Analyst - Loans,https://media-exp1.licdn.com/dms/image/C4D0BAQFPP1NRP4F5dQ/company-logo_100_100/0/1656657976685?e=1678320000&v=beta&t=JBvOWQDX4ixE83EjTf3MX5DvyYgJ5a3hbyzW60h_yko,"Mississauga, ON",On-site,3 connections work here,2022-11-09,true,false,0,https://www.linkedin.com/jobs/view/3344804680/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3380824930/,3380824930,Oppy,https://www.linkedin.com/company/53733/,Marketing Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQELDVK4Hv3gvA/company-logo_100_100/0/1628706304700?e=1678320000&v=beta&t=J-BM43DxDX-UjgkwObP-T6979tLzCnJVykWmkM1QPLY,"Coquitlam, BC",Hybrid,Actively recruiting,2022-11-30,true,false,0,https://www.linkedin.com/jobs/view/3380824930/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3367191811/,3367191811,Money Mart Financial Services,https://www.linkedin.com/company/40845/,Data Analyst - Collections and Delinquency,https://media-exp1.licdn.com/dms/image/C4D0BAQE1CtV-m_HAuw/company-logo_100_100/0/1644554450306?e=1678320000&v=beta&t=moq5v3BC2UBA4ymBu54zGjX-_iX35DSPOLBjh7fqI4o,"Toronto, ON",Remote,,2022-11-18,false,false,0,https://www.linkedin.com/jobs/view/3367191811/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,true
https://www.linkedin.com/jobs/view/3370959507/,3370959507,Air Canada Vacations,https://www.linkedin.com/company/21432/,"Analyste de données débutant, Web et consommateurs / Junior Web & Customer Data Analyst",https://media-exp1.licdn.com/dms/image/C560BAQE6bgSnL3E3ag/company-logo_100_100/0/1539180673414?e=1678320000&v=beta&t=52my2R4bXjniQxxV6_Te4FPOtCpF26NQfoMxez_Vx2s,"Toronto, ON",Hybrid,Actively recruiting,2022-11-22,false,false,0,https://www.linkedin.com/jobs/view/3370959507/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3374793860/,3374793860,TELUS International,https://www.linkedin.com/company/1258653/,Online Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1678320000&v=beta&t=IFqeTQbmvaieyK1ExcBo-sq255UvIOstblxO9q64YF4,"Quebec, Canada",Remote,1 alum works here,2022-11-24,false,false,0,https://www.linkedin.com/jobs/view/3374793860/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,true
https://www.linkedin.com/jobs/view/3335088701/,3335088701,Xylem,https://www.linkedin.com/company/2372885/,Data Analyst (Hybrid),https://media-exp1.licdn.com/dms/image/C510BAQGj5Q4q8PX2JQ/company-logo_100_100/0/1519911528231?e=1678320000&v=beta&t=w0M7iKT6Fnmnu_HbEvifVYjlrKSPpZFb6f0pS3fws3o,"Mississauga, ON",Hybrid,Actively recruiting,2022-11-19,false,false,0,https://www.linkedin.com/jobs/view/3335088701/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3356949871/,3356949871,BeachHead,https://www.linkedin.com/company/442855/,Data Analyst – SAS/Tableau,https://media-exp1.licdn.com/dms/image/C560BAQGIaJlvRkk8bg/company-logo_100_100/0/1657016454732?e=1678320000&v=beta&t=oOMN-XLYlMrkzs99Jjeo4lE7hkpOuSDkCSmczLjtc_Q,"Toronto, ON",On-site,Actively recruiting,2022-11-11,false,false,0,https://www.linkedin.com/jobs/view/3356949871/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.842Z,
https://www.linkedin.com/jobs/view/3358565798/,3358565798,IG Wealth Management,https://www.linkedin.com/company/7441/,"Analyst, Data Science- EN",https://media-exp1.licdn.com/dms/image/C560BAQFjHpckdXWEJg/company-logo_100_100/0/1654722628068?e=1678320000&v=beta&t=B87sLAnkKp1FIS0pBUiPzsM0jwr4xQejNpNu2y3WBzQ,"Winnipeg, MB",Hybrid,3 alumni work here,2022-11-15,false,false,0,https://www.linkedin.com/jobs/view/3358565798/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.843Z,
https://www.linkedin.com/jobs/view/3375124921/,3375124921,Definity,https://www.linkedin.com/company/77397635/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQEwr8uz3OnMaA/company-logo_100_100/0/1656940128975?e=1678320000&v=beta&t=-mGstLgaHoEJX-B6WF5VQx7YT4RNFETyxdgrZs3WbpI,"Kitchener, ON",Hybrid,Actively recruiting,2022-11-29,false,false,0,https://www.linkedin.com/jobs/view/3375124921/,https://www.linkedin.com/jobs/search/?currentJobId=3333574691&f_E=1%2C2%2C3&f_T=340&geoId=101174742&keywords=data%20analyst&sortBy=R,Jobs,2022-12-03T23:43:47.843Z,
