jobUrl,jobId,companyName,jobTitle,logoUrl,companyUrl,location,isRemote,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp
https://www.linkedin.com/jobs/view/3450803300/,3450803300,B-Stock Solutions,"Data Analyst, Customer Success",https://media.licdn.com/dms/image/C4E0BAQGniaetWq-qjg/company-logo_100_100/0/1519912242751?e=1683158400&v=beta&t=_Fxq1vCmXcfmt-XIlyC5zwXT07jWfSQmxsqYDS1IvWQ,https://www.linkedin.com/company/232612/,Canada,true,Remote,Actively recruiting,2023-01-26,false,false,0,https://www.linkedin.com/jobs/view/3450803300/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3452625724/,3452625724,Brex,"Data Scientist, Analytics (Remote)",https://media.licdn.com/dms/image/C560BAQEjLvdaYcyQrg/company-logo_100_100/0/1629744129780?e=1683158400&v=beta&t=wpyFfE43ZunxZTsIpuSYjc8aXqs9kSWt7tTBRH2C_yQ,https://www.linkedin.com/company/18505670/,Canada,true,Remote,Actively recruiting,2023-01-27,false,false,0,https://www.linkedin.com/jobs/view/3452625724/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3450324708/,3450324708,SilverCreek,Data Governance Analyst,https://media.licdn.com/dms/image/C4E0BAQHELQXHoI8oBQ/company-logo_100_100/0/1578506588533?e=1683158400&v=beta&t=lbDhfrvCUmbuW2vcyZKqVeZMnpFL3QsV_Qi-PU0sxR0,https://www.linkedin.com/company/959674/,Canada,true,Remote,Actively recruiting,2023-01-26,true,false,0,https://www.linkedin.com/jobs/view/3450324708/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3451950779/,3451950779,TELUS International AI Data Solutions,Online Data Analyst - French Speaker,https://media.licdn.com/dms/image/C4E0BAQFbk29MG-bWYg/company-logo_100_100/0/1658243938099?e=1683158400&v=beta&t=GEms16IpXOQkxbAy0kSBbA_fpMllRMwdQsX_Q76xTXM,https://www.linkedin.com/company/6611939/,Canada,true,Remote,Actively recruiting,2023-01-24,false,false,0,https://www.linkedin.com/jobs/view/3451950779/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3448314063/,3448314063,Digital Research Alliance of Canada | Alliance de recherche numérique du Canada,Cybersecurity Data Analyst,https://media.licdn.com/dms/image/C4D0BAQHUbRv4QbPR0A/company-logo_100_100/0/1632946973173?e=1683158400&v=beta&t=-d91EhGYIsnQpd3ug36Wk9yQrB0SY7ilxg5SFKXsFZY,https://www.linkedin.com/company/43367543/,Canada,true,Remote,,2023-01-24,false,false,0,https://www.linkedin.com/jobs/view/3448314063/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3447020320/,3447020320,Amdocs,Data Analyst (Statistics),https://media.licdn.com/dms/image/C4D0BAQEonprVFZlswg/company-logo_100_100/0/1656659557449?e=1683158400&v=beta&t=5-23lWXaXlp3RDTxiuNsKaUZK2EjAdebRpddSUlBgbc,https://www.linkedin.com/company/1539/,Canada,true,Remote,Your profile matches this job,2023-01-23,true,false,0,https://www.linkedin.com/jobs/view/3447020320/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3451482891/,3451482891,Harnham,Product Analyst,https://media.licdn.com/dms/image/C4E0BAQHy3DcTavEkHQ/company-logo_100_100/0/1654428475837?e=1683158400&v=beta&t=2AH-tDg_tMfh1xNymxRFyL9KArYKOc01I8Kx8QeZbDU,https://www.linkedin.com/company/280603/,Canada,true,Remote,Actively recruiting,2023-01-23,true,false,0,https://www.linkedin.com/jobs/view/3451482891/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3422131872/,3422131872,KOHO,Data Analyst - Remote,https://media.licdn.com/dms/image/C560BAQH1M1V15j2FEw/company-logo_100_100/0/1588348872506?e=1683158400&v=beta&t=zPTdH5L3wo1Ft5n0TUhNxDDC9GI0FcFeW5QBoh2zGx4,https://www.linkedin.com/company/9443598/,Canada,true,Remote,Actively recruiting,2023-01-27,false,false,0,https://www.linkedin.com/jobs/view/3422131872/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:46.031Z
https://www.linkedin.com/jobs/view/3449529069/,3449529069,AltaGas Ltd.,Digital Risk & Compliance Data Analyst,https://media.licdn.com/dms/image/C510BAQG_VZvevtOVQA/company-logo_100_100/0/1519880454761?e=1683158400&v=beta&t=zoAAsdLazAcdVduR6OBwE-ZZNfqkl7WetHY9UTZp0zg,https://www.linkedin.com/company/110379/,"Calgary, AB",,Hybrid,,,false,true,0,https://www.linkedin.com/jobs/view/3449529069/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:52.957Z
https://www.linkedin.com/jobs/view/3452557066/,3452557066,SECURE ENERGY,Operations Intelligence Analyst,https://media.licdn.com/dms/image/C4E0BAQGJr-LB92g0ZA/company-logo_100_100/0/1581026081601?e=1683158400&v=beta&t=jdGx-JBI9ZsF-OB_TB20eZphr1D3jR1uMO8wYDgWZbU,https://www.linkedin.com/company/881704/,"Calgary, AB",,On-site,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3452557066/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-01-28T04:42:52.957Z
