jobUrl,jobId,companyName,jobTitle,logoUrl,companyUrl,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/3507134222/,3507134222,SGI,Claims Technical Analyst,https://media.licdn.com/dms/image/C4D0BAQEdo24qxTKwqg/company-logo_100_100/0/1656599463711?e=1686182400&v=beta&t=x5gW0mkEAIXHesL3imdRUvAwzm_pPBf6ILrvd5ppObg,https://www.linkedin.com/company/697190/,"Saskatchewan, Canada",Hybrid,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3507134222/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.843Z,
https://www.linkedin.com/jobs/view/3496896875/,3496896875,Saskatchewan Workers'​ Compensation Board,Programmer Analyst - Business Intelligence,https://media.licdn.com/dms/image/C560BAQEfZz7oczdVxg/company-logo_100_100/0/1548705586079?e=1686182400&v=beta&t=hoctS2rMgScKDpjPtYkfcquOgwN1VP7SJ7RKKLPjC8o,https://www.linkedin.com/company/1227080/,"Regina, SK",On-site,1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3496896875/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.843Z,
https://www.linkedin.com/jobs/view/3505657550/,3505657550,FCC / FAC,Data Analyst,https://media.licdn.com/dms/image/C4D0BAQEVjAbUuOW3DA/company-logo_100_100/0/1543509855143?e=1686182400&v=beta&t=XDmvddw4b1l5LsqXbMCn8a0uTr7_Nl5lI3mqSQD6GEk,https://www.linkedin.com/company/19429/,"Regina, SK",Hybrid,1 company alumnus works here,2023-03-01,false,false,0,https://www.linkedin.com/jobs/view/3505657550/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.843Z,
https://www.linkedin.com/jobs/view/3507013039/,3507013039,Alimentiv,Statistician,https://media.licdn.com/dms/image/C560BAQFCzSLJaZLAeQ/company-logo_100_100/0/1657219388047?e=1686182400&v=beta&t=KHoHk365cchQiNMMBjjTKYMZNrLJDpVqwkSz6E1WTek,https://www.linkedin.com/company/65732166/,Canada,Remote,,2023-03-01,false,false,0,https://www.linkedin.com/jobs/view/3507013039/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.843Z,true
https://www.linkedin.com/jobs/view/3509346924/,3509346924,CIC CANADA JOBS,Data Analyst Jobs in Canada (NOC 21223) *Jobs In-Demand*,https://media.licdn.com/dms/image/C4D0BAQHRCAGE_J7wJQ/company-logo_100_100/0/1647042208065?e=1686182400&v=beta&t=0IwhEUvf2VW4mL0HNqY-6UVJu-E-kJ2zH5I4tQCjGEo,https://www.linkedin.com/company/18261920/,"Regina, Saskatchewan, Canada",On-site,,2023-03-02,false,false,0,https://www.linkedin.com/jobs/view/3509346924/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.843Z,
https://www.linkedin.com/jobs/view/3505610505/,3505610505,FCC / FAC,Analyste des données,https://media.licdn.com/dms/image/C4D0BAQEVjAbUuOW3DA/company-logo_100_100/0/1543509855143?e=1686182400&v=beta&t=XDmvddw4b1l5LsqXbMCn8a0uTr7_Nl5lI3mqSQD6GEk,https://www.linkedin.com/company/19429/,"Regina, SK",On-site,1 company alumnus works here,2023-03-01,false,false,7,https://www.linkedin.com/jobs/view/3505610505/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:36.844Z,
https://www.linkedin.com/jobs/view/3507414219/,3507414219,CGI,Data Analyst,https://media.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1686182400&v=beta&t=wVYZCjLHDusWfHQtcnQuNZFqaNRjUHja5VHLZbeMa1c,https://www.linkedin.com/company/1415/,"Edmonton, AB",,2 connections work here,,false,true,0,https://www.linkedin.com/jobs/view/3507414219/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:42.158Z,
https://www.linkedin.com/jobs/view/3509357389/,3509357389,Alberta Blue Cross,Data Scientist – Analytics,https://media.licdn.com/dms/image/C560BAQE1osQGCNZyFg/company-logo_100_100/0/1643304139474?e=1686182400&v=beta&t=66cHui7FKDduTh7x-EYlgLCJpIzwp3SxikXe7cgwyGY,https://www.linkedin.com/company/16959/,Greater Edmonton Metropolitan Area,On-site,2 alumni work here,,false,true,0,https://www.linkedin.com/jobs/view/3509357389/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:42.158Z,
https://www.linkedin.com/jobs/view/3505692912/,3505692912,Hootsuite,Data Analyst,https://media.licdn.com/dms/image/C4E0BAQHcA9BFHlVlqA/company-logo_100_100/0/1657641701731?e=1686182400&v=beta&t=x2snh1Xj9ULjqqwJDvUSg9hFgAzllc4VFXZZAAmK0SI,https://www.linkedin.com/company/288540/,"Edmonton, AB",,Actively recruiting,2023-03-01,true,false,0,https://www.linkedin.com/jobs/view/3505692912/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:42.159Z,
https://www.linkedin.com/jobs/view/3511076679/,3511076679,Bird Construction,Data Analyst,https://media.licdn.com/dms/image/C560BAQE9YrGP_jMhJQ/company-logo_100_100/0/1656626812948?e=1686182400&v=beta&t=67Hc9IW-vL3TVY4XTUHRfSZYTcW5n0rv1Py9cHb2mNw,https://www.linkedin.com/company/140946/,"Edmonton, AB",On-site,1 connection works here,2023-03-03,false,false,0,https://www.linkedin.com/jobs/view/3511076679/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-04T03:41:42.159Z,
