jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote,workplaceType,data_analyst
https://www.linkedin.com/jobs/view/3278700062/,3278700062,Sun Life,https://www.linkedin.com/company/4075/,Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQFR01qScqQDiA/company-logo_100_100/0/1656961114200?e=1672272000&v=beta&t=rtDf3fpEcjU-oS01op54O5B3KWXtlTFewzFtjRmuwVA,"Toronto, ON",1 connection works here,,False,True,0,https://www.linkedin.com/jobs/view/3278700062/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:42.937Z,,Hybrid,True
https://www.linkedin.com/jobs/view/3268944658/,3268944658,Agoda,https://www.linkedin.com/company/66719/,"Senior Data Analyst, Partner Development – (Statistics/ML/BI) (Bangkok-based, relocation provided)",https://media-exp1.licdn.com/dms/image/C4D0BAQGBa_7QNZNwpw/company-logo_100_100/0/1656643826125?e=1672272000&v=beta&t=J2o2n80lHe_jt5BWKl4h0AUanAhVD3_JOZRwidBImqk,"Vancouver, BC",Actively recruiting,2022-09-15,False,False,2,https://www.linkedin.com/jobs/view/3268944658/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:42.937Z,,Hybrid,True
https://www.linkedin.com/jobs/view/3274831243/,3274831243,nugget.ai,https://www.linkedin.com/company/18488562/,Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C4E0BAQEDdOz-PLnS6g/company-logo_100_100/0/1620061844676?e=1672272000&v=beta&t=spESJfkEaAb7sAYrEjAGMgeaAEoXiLYg58ILchHodTY,"Toronto, ON",,2022-09-21,False,False,2,https://www.linkedin.com/jobs/view/3274831243/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:42.937Z,,,True
https://www.linkedin.com/jobs/view/3236520798/,3236520798,Genetec,https://www.linkedin.com/company/22883/,Data Analyst / Analyste de données,https://media-exp1.licdn.com/dms/image/C4D0BAQEwIS8dz5F64A/company-logo_100_100/0/1649078520037?e=1672272000&v=beta&t=78Y6mIXDKTvhS5so78tKXMNzaQH51ukG4sZyjCmcbc4,"Montreal, QC",Top applicant,2022-07-31,True,False,0,https://www.linkedin.com/jobs/view/3236520798/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:42.937Z,,On-site,True
https://www.linkedin.com/jobs/view/3166065186/,3166065186,Walmart Canada,https://www.linkedin.com/company/1559771/,(CAN) Senior Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHs5FN9hz6seQ/company-logo_100_100/0/1654192382941?e=1672272000&v=beta&t=nrEhFCaUo-ZcuTBHW00LzKR_Nx9ZyHggpWzxxzvRIh0,"Mississauga, ON",1 connection works here,2022-09-14,False,False,0,https://www.linkedin.com/jobs/view/3166065186/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:42.938Z,,,True
https://www.linkedin.com/jobs/view/3228546501/,3228546501,Ajah,https://www.linkedin.com/company/1270163/,"Data Analyst, GivingTuesday",https://media-exp1.licdn.com/dms/image/C4D0BAQGsdKx4L79J9w/company-logo_100_100/0/1519924858652?e=1672272000&v=beta&t=yh1hyF5vbKMzhZCIYdhfWZlaY2zjluZGNyOLHXKVHWQ,"Montreal, QC",,2022-08-20,True,False,0,https://www.linkedin.com/jobs/view/3228546501/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.266Z,,,True
https://www.linkedin.com/jobs/view/3279422803/,3279422803,GeoComply,https://www.linkedin.com/company/2457172/,Data Analyst - Toronto,https://media-exp1.licdn.com/dms/image/C560BAQFC-15I8BlBeg/company-logo_100_100/0/1656962865339?e=1672272000&v=beta&t=0BKUY_ZIZr_efEiFyMQlGWbF1EVdkBt9ETMBirSuepw,"Toronto, ON",Actively recruiting,2022-08-28,False,False,3,https://www.linkedin.com/jobs/view/3279422803/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.266Z,,,True
https://www.linkedin.com/jobs/view/3140830632/,3140830632,Citi,https://www.linkedin.com/company/11448/,"Senior Data Analyst, AVP - Remote Worker – Ontario Based",https://media-exp1.licdn.com/dms/image/C560BAQF1Y797wT1sRg/company-logo_100_100/0/1656644024034?e=1672272000&v=beta&t=rq3svooLhTBXmbTArt5zkYO2UO6UzkMV6MX0cXt-1Bs,"Mississauga, ON",Actively recruiting,2022-09-22,False,False,0,https://www.linkedin.com/jobs/view/3140830632/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.267Z,True,Remote,True
https://www.linkedin.com/jobs/view/3209376618/,3209376618,OPB (Ontario Pension Board),https://www.linkedin.com/company/521252/,Employer Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQHmvF3bxjXEuw/company-logo_100_100/0/1656620874205?e=1672272000&v=beta&t=NUs3RQxeHf_TurdMkrgWEE7eYUXHXLrZQNlEn717-20,"Toronto, ON",Top applicant,2022-09-06,False,False,0,https://www.linkedin.com/jobs/view/3209376618/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.267Z,,Hybrid,True
https://www.linkedin.com/jobs/view/3113879112/,3113879112,Canadian Red Cross,https://www.linkedin.com/company/432321/,Systems & Data Analyst,https://media-exp1.licdn.com/dms/image/C4D0BAQH4OZe0EOlVJw/company-logo_100_100/0/1519922090720?e=1672272000&v=beta&t=e3XuqIN3H-DKy4WHqMJTljh4tdz951gSzQWzg_4hDX4,"Ottawa, ON",1 connection works here,2022-05-16,False,False,0,https://www.linkedin.com/jobs/view/3113879112/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.267Z,,,True
https://www.linkedin.com/jobs/view/3219386969/,3219386969,ziing.com,https://www.linkedin.com/company/11570334/,Operational Data Analyst,https://media-exp1.licdn.com/dms/image/C560BAQH0ITnQBvwEHg/company-logo_100_100/0/1658338829605?e=1672272000&v=beta&t=BQHqRXAVJF-VvKIHNqQPlM5Gn77b26BOnKWD_JtHfzw,"Calgary, AB",Top applicant,2022-08-17,False,False,0,https://www.linkedin.com/jobs/view/3219386969/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:49.267Z,,,True
https://www.linkedin.com/jobs/view/3257822489/,3257822489,Trusted Health,https://www.linkedin.com/company/18010936/,"Senior Data Analyst, Remote",https://media-exp1.licdn.com/dms/image/C560BAQEHFNTm6IErnQ/company-logo_100_100/0/1637166517291?e=1672272000&v=beta&t=iX-eQuhivJSbMVJzIxMF3APYNoL0uQJcOaZCHCMr3j4,"Greater Toronto Area, Canada",Actively recruiting,2022-09-07,False,False,0,https://www.linkedin.com/jobs/view/3257822489/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:56.306Z,True,Remote,True
https://www.linkedin.com/jobs/view/3269554160/,3269554160,Dokainish & Company,https://www.linkedin.com/company/2889216/,Senior Data Analyst (Calgary or Toronto),https://media-exp1.licdn.com/dms/image/C4D0BAQECsWZ4wP_g2g/company-logo_100_100/0/1644955600798?e=1672272000&v=beta&t=H6jC8m9wZN4LjR-AA2lbvHnYpRCUwy56YxvJGS2kw6o,"Toronto, ON",,2022-09-15,False,False,6,https://www.linkedin.com/jobs/view/3269554160/,https://www.linkedin.com/jobs/search/?currentJobId=3177808976&f_JT=F&keywords=data%20analyst&refresh=true,Jobs,2022-09-23T00:04:56.306Z,,On-site,True
