jobUrl,jobId,companyName,jobTitle,logoUrl,companyUrl,location,isRemote,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp
https://www.linkedin.com/jobs/view/3477886537/,3477886537,TELUS International,Online Data Analyst,https://media.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1684368000&v=beta&t=KhmbX9JwC6QkpkgQYBXbGglbziv0Ig0EJKpkixZj8ZU,https://www.linkedin.com/company/1258653/,"Regina, SK",true,Remote,Actively recruiting,2023-02-10,false,false,0,https://www.linkedin.com/jobs/view/3477886537/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.200Z
https://www.linkedin.com/jobs/view/3477885590/,3477885590,TELUS International,Online Data Analyst,https://media.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1684368000&v=beta&t=KhmbX9JwC6QkpkgQYBXbGglbziv0Ig0EJKpkixZj8ZU,https://www.linkedin.com/company/1258653/,"Saskatchewan, Canada",true,Remote,Actively recruiting,2023-02-10,false,false,0,https://www.linkedin.com/jobs/view/3477885590/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.200Z
https://www.linkedin.com/jobs/view/3470717819/,3470717819,Auxano Global Services (CMMI Level 3),Data Analyst,https://media.licdn.com/dms/image/C4D0BAQHqxdeMPclZKg/company-logo_100_100/0/1519901572589?e=1684368000&v=beta&t=p3d2eZ3Lz_njNP6Op1QQ1C_JGiNO84uXIaqPfoHyjNM,https://www.linkedin.com/company/6631026/,Canada,true,Remote,,2023-02-07,false,false,0,https://www.linkedin.com/jobs/view/3470717819/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.201Z
https://www.linkedin.com/jobs/view/3465353625/,3465353625,World Vision Canada,Data Analyst,https://media.licdn.com/dms/image/C560BAQEq6UoMLeRczg/company-logo_100_100/0/1543352238386?e=1684368000&v=beta&t=9wdBKAHw0so3BxJHTHLrBGZdPttw1XdXM4OQv2fflS8,https://www.linkedin.com/company/2189552/,Canada,true,Remote,Actively recruiting,2023-02-04,false,false,0,https://www.linkedin.com/jobs/view/3465353625/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.201Z
https://www.linkedin.com/jobs/view/3450803300/,3450803300,B-Stock Solutions,"Data Analyst, Customer Success",https://media.licdn.com/dms/image/C4E0BAQGniaetWq-qjg/company-logo_100_100/0/1519912242751?e=1684368000&v=beta&t=2iNHpnujO0Yfm6DRHD74Gb64Sg7R1yfOvGT3RAYfHZk,https://www.linkedin.com/company/232612/,Canada,true,Remote,Actively recruiting,2023-02-08,false,false,0,https://www.linkedin.com/jobs/view/3450803300/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.201Z
https://www.linkedin.com/jobs/view/3437488215/,3437488215,KOHO,Analyste de données,https://media.licdn.com/dms/image/C560BAQH1M1V15j2FEw/company-logo_100_100/0/1588348872506?e=1684368000&v=beta&t=ql5pWYA6vp4G32nfAyOMn97ZSGuriI5XImLe-LV7NAk,https://www.linkedin.com/company/9443598/,Canada,true,Remote,Actively recruiting,2023-02-08,false,false,0,https://www.linkedin.com/jobs/view/3437488215/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:31.201Z
https://www.linkedin.com/jobs/view/3468532440/,3468532440,SECURE ENERGY,Junior Business Intelligence Analyst (12 Month Term),https://media.licdn.com/dms/image/C4E0BAQGJr-LB92g0ZA/company-logo_100_100/0/1581026081601?e=1684368000&v=beta&t=A8m4Mof7P2pE0B1PLxzyRqGGtEtGFNHMcaCiEKnr2VQ,https://www.linkedin.com/company/881704/,"Calgary, AB",,On-site,Actively recruiting,,true,true,0,https://www.linkedin.com/jobs/view/3468532440/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:37.229Z
https://www.linkedin.com/jobs/view/3464558724/,3464558724,Alberta Energy Regulator (AER),"Student, Well Data Analyst",https://media.licdn.com/dms/image/C560BAQGwRqOHb3Dl3w/company-logo_100_100/0/1657130673866?e=1684368000&v=beta&t=VGPzqVSM_-xDxkjQ5a-AQS7qmq6xOeJMqyZ284fp2tQ,https://www.linkedin.com/company/634825/,"Calgary, AB",,Hybrid,,,false,true,0,https://www.linkedin.com/jobs/view/3464558724/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:37.229Z
https://www.linkedin.com/jobs/view/3477886380/,3477886380,TELUS International,Online Data Analyst,https://media.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1684368000&v=beta&t=KhmbX9JwC6QkpkgQYBXbGglbziv0Ig0EJKpkixZj8ZU,https://www.linkedin.com/company/1258653/,"Calgary, AB",true,Remote,Actively recruiting,2023-02-10,false,false,0,https://www.linkedin.com/jobs/view/3477886380/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:37.230Z
https://www.linkedin.com/jobs/view/3477886424/,3477886424,TELUS International,Online Data Analyst,https://media.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1684368000&v=beta&t=KhmbX9JwC6QkpkgQYBXbGglbziv0Ig0EJKpkixZj8ZU,https://www.linkedin.com/company/1258653/,"Edmonton, AB",true,Remote,Actively recruiting,2023-02-10,false,false,0,https://www.linkedin.com/jobs/view/3477886424/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-02-10T18:31:37.230Z
