jobUrl,jobId,companyName,jobTitle,logoUrl,companyUrl,location,workplaceType,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/3507134222/,3507134222,SGI,Claims Technical Analyst,https://media.licdn.com/dms/image/C4D0BAQEdo24qxTKwqg/company-logo_100_100/0/1656599463711?e=1686787200&v=beta&t=IrkQDTFjtelvtm78l7qXD_ZBQTNgsPNIXyQyvQcEZgM,https://www.linkedin.com/company/697190/,"Saskatchewan, Canada",Hybrid,2 alumni work here,,false,true,22,https://www.linkedin.com/jobs/view/3507134222/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:28.783Z,
https://www.linkedin.com/jobs/view/3511642060/,3511642060,TELUS International,Online Data Analyst Canada (French Language),https://media.licdn.com/dms/image/C560BAQHAe-roNpTebg/company-logo_100_100/0/1657119739427?e=1686787200&v=beta&t=colL2N3MUmGYQCdQLAqx1-GPXyZ208vMGk5yv-vrdMw,https://www.linkedin.com/company/1258653/,Canada,Remote,Actively recruiting,2023-03-10,false,false,0,https://www.linkedin.com/jobs/view/3511642060/,https://www.linkedin.com/jobs/search/?currentJobId=3437488215&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=104002611&keywords=data%20analyst&location=Saskatchewan%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:28.783Z,true
https://www.linkedin.com/jobs/view/3508085442/,3508085442,Enverus,Intelligence Intern - 2386,https://media.licdn.com/dms/image/C4E0BAQFxFp3CSggmyQ/company-logo_100_100/0/1565318937151?e=1686787200&v=beta&t=iJqjslmoAQbBdMK3FGphGIqkKb1GpE8RgZ0ZFn4bpIM,https://www.linkedin.com/company/40801353/,"Calgary, AB",On-site,,,false,true,0,https://www.linkedin.com/jobs/view/3508085442/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3478665599/,3478665599,ROSEN,Data Analyst,https://media.licdn.com/dms/image/C510BAQFe5RVN9ogYEg/company-logo_100_100/0/1519856790204?e=1686787200&v=beta&t=uZnyJ-wALh9N_aqHGuTza3dq9hMNrbPQK-K_wbzh9y0,https://www.linkedin.com/company/65226/,"Calgary, AB",,Actively recruiting,,false,true,0,https://www.linkedin.com/jobs/view/3478665599/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3507414219/,3507414219,CGI,Data Analyst,https://media.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1686787200&v=beta&t=FpaB50HHnLswMam7-4yFQyxOWVA-vSLi1gnoWbnBYVw,https://www.linkedin.com/company/1415/,"Edmonton, AB",,2 connections work here,,false,true,0,https://www.linkedin.com/jobs/view/3507414219/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3511747910/,3511747910,Bird Construction,Data Analyst,https://media.licdn.com/dms/image/C560BAQE9YrGP_jMhJQ/company-logo_100_100/0/1656626812948?e=1686787200&v=beta&t=dv0hbIeC1QLqYg4ZhRaWAb-yEAH_nkgxQv_H17kIwnk,https://www.linkedin.com/company/140946/,"Alberta, Canada",On-site,1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/3511747910/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3514648614/,3514648614,Adecco,Equipment Strategy Data Analyst,https://media.licdn.com/dms/image/C510BAQEeK1BH5vKw8Q/company-logo_100_100/0/1519866519124?e=1686787200&v=beta&t=SNH2sGpgR6A9HLUxge36xC9DQa4dCe3Mx-40O5d8qWY,https://www.linkedin.com/company/1104359/,"Calgary, AB",On-site,Actively recruiting,2023-03-10,true,false,0,https://www.linkedin.com/jobs/view/3514648614/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3520216757/,3520216757,Procom,Data Analyst,https://media.licdn.com/dms/image/C4E0BAQFyC83Q4C6XGQ/company-logo_100_100/0/1629146632268?e=1686787200&v=beta&t=FMeLjaPUgiBu0S2HtfgH2kwtAkq_lUkeInSlu-fJyVg,https://www.linkedin.com/company/8235/,"Calgary, AB",,1 connection works here,2023-03-09,false,false,0,https://www.linkedin.com/jobs/view/3520216757/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3521742462/,3521742462,Bird Construction,Data Analyst,https://media.licdn.com/dms/image/C560BAQE9YrGP_jMhJQ/company-logo_100_100/0/1656626812948?e=1686787200&v=beta&t=dv0hbIeC1QLqYg4ZhRaWAb-yEAH_nkgxQv_H17kIwnk,https://www.linkedin.com/company/140946/,"Edmonton, AB",On-site,1 connection works here,2023-03-10,false,false,0,https://www.linkedin.com/jobs/view/3521742462/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
https://www.linkedin.com/jobs/view/3520235905/,3520235905,Petroplan,Equipment Strategy Data Analyst,https://media.licdn.com/dms/image/C4D0BAQGTfcksGsxMSQ/company-logo_100_100/0/1611437427176?e=1686787200&v=beta&t=AerGlDbhZRTd_gKJb9bvkimdm3ToMYVw9RmDgKVExzg,https://www.linkedin.com/company/227268/,"Calgary, AB",Hybrid,Actively recruiting,2023-03-09,true,false,0,https://www.linkedin.com/jobs/view/3520235905/,https://www.linkedin.com/jobs/search/?currentJobId=3442787662&f_E=1%2C2%2C3&f_T=340&f_TPR=r604800&geoId=103564821&keywords=data%20analyst&location=Alberta%2C%20Canada&refresh=true&sortBy=R,Jobs,2023-03-10T18:29:36.489Z,
